순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
830,커피와 담배,2006.7.27,"504,000",0.0%,84,1,6,미국,미국,"(주)영화사 안다미로,(주)스폰지이엔티"
831,외박,,"389,000",0.0%,83,1,3,한국,한국,
832,생활의 발견,2002.3.21,"522,000",0.0%,82,2,17,한국,한국,(주)시네마서비스
832,수증기에 맺힌 인생,,"218,000",0.0%,82,1,2,핀란드,핀란드,
832,더 리더: 책 읽어주는 남자,2009.3.26,"700,000",0.0%,82,1,6,미국,"미국,독일","(주)노바미디어,에스케이텔레콤(주)"
832,크리스틴 초이 특별전,,"492,000",0.0%,82,1,4,미국,미국,
836,다큐 인 나다-2010년 1월,,"556,500",0.0%,81,1,4,한국,한국,
836,불새 2772 사랑의 코스모존,,"400,000",0.0%,81,1,2,일본,일본,
836,해변의 여인,2006.8.31,"558,000",0.0%,81,1,9,한국,한국,(주)미로비젼
839,사라지는 아이들,,"160,000",0.0%,80,1,3,미국,미국,
839,ROBOT CAGE의 작품,,"398,000",0.0%,80,1,2,일본,일본,
839,[인디포럼 월례비행] 레인보우,,"574,000",0.0%,80,1,18,한국,한국,
839,다윈의 악몽+다큐토론콘테스트결선,,"207,000",0.0%,80,1,1,캐나다,"캐나다,벨기에,오스트리아",
843,졸업,1971.6.19,"158,000",0.0%,79,1,5,미국,미국,
843,쉬린,,"431,000",0.0%,79,1,2,이란,이란,
843,2010 AISFF-국제경쟁3,2010.11.4,"393,000",0.0%,79,1,2,기타,기타,
843,아이언 크로우즈,,"212,000",0.0%,79,1,2,한국,한국,
843,"60년전, 사선에서",2010.6.24,"587,000",0.0%,79,2,29,한국,한국,(주)인터콘미디어
848,크리스마스 트리,,"544,000",0.0%,78,1,2,프랑스,프랑스,
848,보물을 찾아서,,"198,500",0.0%,78,1,2,미국,미국,
848,2010 AISFF-국제경쟁5,2010.11.4,"385,000",0.0%,78,1,2,기타,기타,
848,굿바이 칠드런,1989.12.24,"658,000",0.0%,78,1,4,프랑스,"프랑스,서독",
852,파리가 사랑한 배우,,"408,000",0.0%,77,1,11,프랑스,프랑스,
852,제3의 사나이,2008.8.9,"154,000",0.0%,77,1,6,미국,미국,
854,박하사탕,2000.1.1,"506,000",0.0%,76,1,9,한국,한국,(주)신도필림
854,섹스 파티 그리고 거짓말,2010.6.17,"645,000",0.0%,76,1,18,스페인,스페인,㈜플래니스 엔터테인먼트
854,"첫사랑: 1989, 수미다의 기억",,"456,000",0.0%,76,1,2,한국,한국,
857,팻 걸,2004.8.20,"615,000",0.0%,75,1,5,프랑스,프랑스,㈜영화사 백두대간
857,침묵의 공간+용산,,"205,000",0.0%,75,1,1,기타,기타,
857,인디펜던시아,,"414,000",0.0%,75,1,2,프랑스,"프랑스,필리핀,독일,네덜란드",
860,나는 행복합니다,2009.11.26,"390,000",0.0%,74,1,25,한국,한국,(주)영화사 진진
860,귀없는 토끼,2009.11.19,"586,000",0.0%,74,2,11,독일,독일,씨제이엔터테인먼트
862,소리를 찾아서+강연: 독립다큐멘터리 감독을 위한 사운드 특강,,"201,000",0.0%,73,1,1,미국,미국,
862,대탈주,,"146,000",0.0%,73,1,5,미국,미국,
862,시네마 정동-브라더스+대한민국 1%+아이언맨 2,2010.5.5,"788,000",0.0%,73,1,8,기타,기타,
865,변방에서 중심으로_독립영화에 대한 특별한 시선+서울영상집단의 출발과 변화: OLD&NEW,,"201,000",0.0%,72,1,1,한국,한국,
865,멋진 인생,,"144,000",0.0%,72,1,6,미국,미국,
867,도착한 사람들,,"174,500",0.0%,71,1,2,프랑스,프랑스,
867,재즈싱어공연+반드시 크게 들을 것,,"900,000",0.0%,71,1,2,한국,한국,
867,피아니스트,2002.12.20,"534,900",0.0%,71,1,2,프랑스,프랑스,"(주)블룸즈베리리소시스리미티드,(주)엠앤드엔엔터테인먼트"
870,2010년 월례비행(4~7월),,"415,000",0.0%,70,1,3,한국,한국,
870,제5회 국제대학생평화영화제,2010.10.27,"210,000",0.0%,70,3,23,기타,기타,
870,인디애니페스트 2010_외국,,"238,000",0.0%,70,1,2,기타,기타,
870,바스터즈: 거친 녀석들,2009.10.28,"455,000",0.0%,70,1,15,미국,"미국,독일",유니버설픽쳐스인터내셔널 코리아(유)
874,러시안 레슨,,"182,500",0.0%,69,1,2,노르웨이,"노르웨이,러시아",
874,마법사들,2006.3.30,"371,000",0.0%,69,1,15,한국,한국,(주)드림컴스
876,나의 계곡은 푸르렀다,,"373,000",0.0%,68,1,2,미국,미국,
876,분노의 포도,,"384,000",0.0%,68,1,2,미국,미국,
876,전장에서 나는,,"176,500",0.0%,68,1,1,한국,한국,
879,스페이스 투어리스트,,"132,000",0.0%,66,1,4,스위스,스위스,
880,홍상수 감독전,,"427,000",0.0%,65,1,19,한국,한국,
880,로큰롤 인생,2008.11.27,"195,000",0.0%,65,1,1,영국,영국,(주)영화사 진진
880,링스 어드벤처,2009.6.24,"470,000",0.0%,65,1,9,스페인,스페인,(주)성원아이컴
880,극장전,2005.5.26,"369,000",0.0%,65,1,14,한국,한국,영화사청어람(주)
884,아이들,,"384,000",0.0%,64,1,3,한국,한국,
884,2010년 6월 단편상상극장,,"445,000",0.0%,64,1,5,한국,한국,
884,메트로블랜딩,,"163,000",0.0%,64,1,2,루마니아,루마니아,
887,오월愛,2011.5.12,"378,000",0.0%,63,1,2,한국,한국,시네마달
887,SIFF2010-심야상영,,"630,000",0.0%,63,1,1,한국,한국,
887,국도화끈한극장,,"283,000",0.0%,63,1,4,한국,한국,
887,2010년 4월 단편상상극장,,"437,400",0.0%,63,1,4,한국,한국,
891,12월 단편 상상극장 - 2010 수상작 모음,,"434,000",0.0%,62,1,4,한국,한국,
892,명탐정 코난:베이커가의 망령,2008.5.1,"305,000",0.0%,61,1,5,일본,일본,투니버스(주)온미디어
892,퀴즈왕+마루 밑 아리에티(자막)+해결사,2010.9.15,"640,000",0.0%,61,1,1,기타,기타,
892,로베르 브레송 특별전,,"349,000",0.0%,61,1,6,프랑스,프랑스,
892,인디애니유랑단 2010,,"305,000",0.0%,61,1,28,한국,한국,
896,[SIFF2010] 단편경쟁5,,"360,000",0.0%,60,1,2,한국,한국,
896,시선 너머,2011.4.28,"360,000",0.0%,60,1,2,한국,한국,㈜인디스토리
896,국경일,,"326,000",0.0%,60,1,3,중국,중국,
896,필리핀 인디오에 관한 짧은 필름,,"324,000",0.0%,60,1,2,필리핀,필리핀,
896,굿'바이,2008.10.30,"508,000",0.0%,60,1,6,일본,일본,㈜케이디미디어
896,2010 AISFF-국제경쟁8,2010.11.4,"297,000",0.0%,60,1,2,기타,기타,
896,임팩트(5),,"145,000",0.0%,60,1,2,기타,기타,
896,브로큰 플라워,2005.12.8,"360,000",0.0%,60,1,5,미국,미국,스폰지
896,두 개의 세상,,"312,000",0.0%,60,1,2,프랑스,"프랑스,기타",
905,블러디 선데이,2004.6.18,"508,000",0.0%,59,1,4,영국,영국,㈜영화사 백두대간
905,"단지처, 오후의 정사",2010.6.24,"384,000",0.0%,59,1,13,일본,일본,(주)씨타마운틴픽쳐스
907,명탐정 코난 : 칠흑의 추적자,2009.7.29,"290,000",0.0%,58,1,4,일본,일본,에이원엔터테인먼트
907,르완다의 꽃+이란의 절반,,"155,000",0.0%,58,1,2,이란,"이란,스페인",
909,우리도 사랑한다,2009.5.28,"303,000",0.0%,57,1,16,독일,독일,실버스푼
909,디스코와 핵전쟁,,"114,000",0.0%,57,1,4,핀란드,"핀란드,에스토니아",
909,192-399: 더불어 사는 집 이야기,,"148,500",0.0%,57,1,1,한국,한국,
909,칼라스 포에버,2007.12.27,"410,500",0.0%,57,1,1,이탈리아,이탈리아,판씨네마(주)
913,미스트리스,2008.7.31,"452,000",0.0%,56,1,4,프랑스,"프랑스,이탈리아",프리비젼엔터테인먼트
913,헤드윅,2002.8.9,"441,800",0.0%,56,1,1,미국,미국,"(주)엣나인필름,(주)씨네월드"
913,다윈의 악몽+다큐토론콘테스트예선,,"127,500",0.0%,56,1,1,캐나다,"캐나다,벨기에,오스트리아",
913,뒤에서앞에서,2010.6.24,"431,000",0.0%,56,1,12,일본,일본,(주)씨타마운틴픽쳐스
917,[SIFF2010] 단편경쟁3,,"330,000",0.0%,55,1,2,한국,한국,
917,태양의 왕자 호르스의 대모험,2010.11.17,"272,000",0.0%,55,1,2,일본,일본,
919,청계천 메들리,,"324,000",0.0%,54,1,2,한국,한국,
919,2010칸국제광고제 미공개본,,"457,000",0.0%,54,1,17,한국,한국,
919,[SIFF2010] 단편경쟁4,,"324,000",0.0%,54,1,2,한국,한국,
919,난 이상한 사람과 결혼했다,1998.11.14,"383,000",0.0%,54,1,6,미국,미국,
923,임팩트(7),,"123,000",0.0%,53,1,2,에스토니아,에스토니아,
923,월례비행 [퀴어영화전],,"318,000",0.0%,53,1,1,한국,한국,
923,2010년 9월 단편 상상극장 - 멜로드라마,,"371,000",0.0%,53,1,4,한국,한국,
923,파리의 연인들,2007.2.8,"370,000",0.0%,53,1,1,프랑스,프랑스,(주)영화사 진진
923,악마라 불린 신부,,"106,000",0.0%,53,1,2,페루,페루,
928,바보와 천사,,"399,000",0.0%,52,1,5,미국,미국,
928,북극의 연인들,2008.12.4,"309,000",0.0%,52,1,1,스페인,"스페인,프랑스",이미지팩토리
928,고양이를 부탁해,2001.10.12,"236,000",0.0%,52,1,2,한국,한국,(주)시네마서비스
928,탈렌타임,,"282,000",0.0%,52,1,2,말레이시아,말레이시아,
928,패밀리섹션(5) - 마시마 리이치로 단편선2,,"144,000",0.0%,52,1,2,일본,일본,
928,2010년 1월 금요단편극장,,"256,000",0.0%,52,1,1,한국,한국,
928,"마지막 사랑, 첫사랑",,"253,000",0.0%,52,2,24,일본,"일본,중국",
935,잔인한 계절,,"306,000",0.0%,51,1,2,한국,한국,
935,[SIFF2010] 국내초청11,,"306,500",0.0%,51,1,2,한국,한국,
935,플루토에서 아침을,2007.4.5,"309,000",0.0%,51,1,3,영국,영국,프리비젼엔터테인먼트
935,시노비,,"280,000",0.0%,51,2,26,일본,일본,
935,고전영화 특별 상영-로빈 우드를 추모하며,,"347,000",0.0%,51,1,16,기타,기타,
935,필리핀 영화 특별상영,,"526,000",0.0%,51,1,13,필리핀,필리핀,
935,돌핀 블루,,"375,000",0.0%,51,1,9,일본,일본,(주)키노아이디엠씨
942,2010년 8월 단편 상상극장 - 2010 환상특급,,"347,000",0.0%,50,1,5,한국,한국,
942,페스티벌 봄-분미 아저씨께 보내는 편지,,"250,000",0.0%,50,1,2,태국,태국,
942,옥포만에 메아리칠 우리들의 노래를 위하여_'90 대우조선 단협투쟁기+전열,,"125,000",0.0%,50,1,1,한국,한국,
942,반두비,2009.6.25,"339,000",0.0%,50,1,8,한국,한국,㈜인디스토리
946,리피피,2008.8.9,"260,000",0.0%,49,1,1,프랑스,프랑스,
946,하수구,,"268,000",0.0%,49,1,2,필리핀,필리핀,
946,2010년 7월 단편상상극장-여행이야기,,"340,000",0.0%,49,1,5,한국,한국,
949,패밀리(3),,"117,000",0.0%,48,1,2,,,
949,구리 요지 & 후루카와 타쿠 작품집,,"236,000",0.0%,48,1,2,일본,일본,
949,너 없인 살 수 없어,,"330,000",0.0%,48,1,3,대만,대만,
949,댄 인 러브,2008.3.27,"384,000",0.0%,48,1,1,미국,미국,씨제이엔터테인먼트
949,우리 가족은 성형중독,,"96,000",0.0%,48,1,2,스웨덴,스웨덴,
949,비스트 스토커 2 - 두 번째 이야기,2010.11.11,"283,000",0.0%,48,2,25,홍콩,홍콩,(주)씨타마운틴픽쳐스
955,안토니아스 라인,1997.1.11,"386,000",0.0%,47,1,4,영국,"영국,네덜란드,벨기에",
955,[팡테옹 뒤 시네마 프랑세]영화제(2006),2006.8.31,"188,000",0.0%,47,1,1,프랑스,프랑스,
955,나는 곤경에 처했다!,2009.12.10,"357,000",0.0%,47,1,6,한국,한국,씨제이 씨지브이(CJ CGV)(주)
955,[SIFF2010] 단편경쟁6,,"282,000",0.0%,47,1,2,한국,한국,
955,당신과 나의 전쟁,,"374,000",0.0%,47,1,3,한국,한국,
955,라 비 앙 로즈,2007.11.21,"387,000",0.0%,47,1,3,프랑스,"프랑스,영국,체코","(주)블룸즈베리리소시스리미티드,(주)프라임엔터테인먼트"
961,마이 페어 레이디,,"246,000",0.0%,46,1,1,미국,미국,
961,야만의 무기,,"276,000",0.0%,46,1,2,한국,한국,
961,모호크족의 북소리,,"246,000",0.0%,46,1,2,미국,미국,
961,다큐 인 나다-2010년 10월,2010.10.2,"322,000",0.0%,46,1,4,기타,기타,
961,사람이 살고 있었다,,"120,000",0.0%,46,1,1,카타르,"카타르,스위스",
961,다큐 인 나다-2010년 4월,,"346,000",0.0%,46,1,4,한국,한국,
961,"양 한 마리, 양 두 마리",2011.12.1,"270,000",0.0%,46,1,2,한국,한국,씨네굿
961,걸어도 걸어도,2009.6.18,"336,000",0.0%,46,1,4,일본,일본,(주)영화사 진진
961,케로로 더 무비:케로로 VS 케로로 천공대결전,2008.8.7,"229,000",0.0%,46,1,6,일본,일본,투니버스(주)온미디어
961,일본인디필름 페스티벌 리턴즈,2007.6.28,"275,000",0.0%,46,1,4,일본,일본,
971,[SIFF2010] 단편경쟁7,,"270,000",0.0%,45,1,2,한국,한국,
971,[SIFF2010] 단편경쟁9,,"270,000",0.0%,45,1,2,한국,한국,
973,[SIFF2010] 단편경쟁1,,"264,000",0.0%,44,1,2,한국,한국,
973,다큐 인 나다-2010년 6월,,"306,000",0.0%,44,1,5,한국,한국,
973,식코,2008.4.3,"88,000",0.0%,44,1,2,미국,미국,(주)스폰지이엔티
973,남승석 감독 특별전,2010.9.16,"220,000",0.0%,44,1,19,기타,기타,
973,[SIFF2010] 단편경쟁2,,"264,000",0.0%,44,1,2,한국,한국,
978,원 위크,2009.9.24,"288,000",0.0%,43,1,3,캐나다,캐나다,실버스푼
978,2010 서울국제실험영화페스티벌,,"215,000",0.0%,43,1,14,기타,기타,
980,서울여성영화제 로드쇼;단편섹션2,,"188,000",0.0%,42,1,4,한국,한국,
980,미치고 싶을 때,2004.11.12,"210,000",0.0%,42,1,6,독일,독일,제이에스필름
982,제10회 서울국제뉴미디어페스티벌,2010.8.11,"205,000",0.0%,41,1,6,기타,기타,
982,매치 포인트,2006.4.13,"308,500",0.0%,41,1,2,영국,"영국,미국","(주)퍼스트런,글뫼 주식회사,씨제이엔터테인먼트"
982,임팩트(3),,"122,000",0.0%,41,1,2,기타,기타,
982,상영중,,"222,000",0.0%,41,1,2,필리핀,"필리핀,프랑스",
982,클림트,2006.6.29,"314,500",0.0%,41,1,1,독일,"독일,영국,프랑스,오스트리아",(주)스폰지이엔티
982,남자의 초상,,"82,000",0.0%,41,1,3,핀란드,핀란드,
988,2010년 5월 단편상상극장,,"276,400",0.0%,40,1,4,한국,한국,
988,불륜의 시간,2010.7.15,"274,000",0.0%,40,1,27,독일,독일,미디어소프트
988,빠드레 빠드로네,1997.6.21,"320,000",0.0%,40,1,3,이탈리아,이탈리아,
991,레오파드,,"210,000",0.0%,39,1,1,이탈리아,이탈리아,
991,초록물고기,1997.2.7,"237,000",0.0%,39,1,6,한국,한국,(주)시네마서비스
991,오아시스,2002.8.14,"248,000",0.0%,39,1,10,한국,한국,
994,다큐 인 나다-2010년 7월(한국),,"265,000",0.0%,38,1,2,한국,한국,
994,처녀들의 저녁식사,1998.10.3,"212,000",0.0%,38,1,5,한국,한국,
994,후회하지 않아,2006.11.16,"216,000",0.0%,38,1,9,한국,한국,씨제이엔터테인먼트
997,쉘 위 키스,2009.6.18,"262,000",0.0%,37,1,1,프랑스,프랑스,프리비젼엔터테인먼트
997,8명의 여인들,2004.2.27,"258,000",0.0%,37,1,1,프랑스,프랑스,무비즈엔터테인먼트㈜
997,나쁜 교육,2004.9.17,"244,000",0.0%,37,1,2,스페인,스페인,(주)스폰지이엔티
997,애자,2009.9.9,"191,500",0.0%,37,1,10,한국,한국,(주)시너지하우스 (시너지)
1001,메종 드 히미코,2006.1.26,"180,000",0.0%,36,1,1,일본,일본,스폰지
1001,퍼니 게임,2009.10.8,"190,000",0.0%,36,2,10,미국,"미국,영국,프랑스",(주)스폰지이엔티
1001,오페라 자바,,"200,000",0.0%,36,1,2,인도네시아,"인도네시아,오스트리아",
1001,노이 알비노이,2006.9.29,"215,000",0.0%,36,1,2,아이슬란드,"아이슬란드,영국,독일",(주)영화랑
1001,내 청춘에게 고함,2006.7.13,"220,000",0.0%,36,1,1,한국,"한국,일본",(주)이모션픽처스
1006,나각소나타,,"210,000",0.0%,35,1,2,한국,한국,
1006,굽이도는 증기선,2010.11.30,"176,000",0.0%,35,1,2,미국,미국,
1006,내 남자의 아내도 좋아,2009.4.15,"287,000",0.0%,35,1,3,스페인,"스페인,미국",(주)씨지브이신도림
1009,패밀리(1),,"90,000",0.0%,34,1,2,기타,기타,
1009,가까이서 본 기차,2007.5.10,"281,000",0.0%,34,1,3,체코,체코,㈜영화사 백두대간
1009,자가당착: 시대정신과 현실참여,2015.9.10,"204,000",0.0%,34,1,2,한국,한국,(주)인디플러그
1009,보라,2011.11.24,"204,000",0.0%,34,1,2,한국,한국,시네마달
1013,축구다큐특별전,,"229,000",0.0%,33,1,16,기타,기타,
1013,인디다큐페스티발2010-아시아의 초점,,"155,000",0.0%,33,1,5,기타,기타,
1013,임팩트(6),,"98,000",0.0%,33,1,2,기타,기타,
1013,오래된 정원,2007.1.4,"193,500",0.0%,33,1,7,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1013,슬럼독 밀리어네어,2009.3.19,"261,000",0.0%,33,1,4,영국,"영국,미국",씨제이엔터테인먼트
1018,2010년 10월 단편 상상극장 - 대단한 단편영화제 수상작 모음,,"222,800",0.0%,32,1,4,한국,한국,
1018,나의 불행에는 이유가 있다,2010.11.25,"199,500",0.0%,32,2,20,한국,한국,"시네마루,위드시네마"
1018,영화사 1부,2008.8.22,"222,000",0.0%,32,1,3,프랑스,프랑스,
1018,가장 달콤한 소리,,"222,000",0.0%,32,1,2,미국,미국,
1018,용산,,"192,000",0.0%,32,1,2,한국,한국,
1023,토도 토도 테로스,,"162,000",0.0%,31,1,2,필리핀,필리핀,
1023,멋진 하루,2008.9.25,"133,000",0.0%,31,1,1,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1023,2010년 3월 단편상상극장,,"184,000",0.0%,31,1,4,한국,한국,
1023,코렐라인: 비밀의 문,2009.5.21,"310,000",0.0%,31,1,3,미국,미국,
1023,너와 나의 21세기,2009.12.10,"232,000",0.0%,31,1,6,한국,한국,씨제이 씨지브이(CJ CGV)(주)
1023,영화사 2부,2008.8.22,"207,000",0.0%,31,1,3,프랑스,프랑스,
1029,엄지아빠,2010.9.2,"196,000",0.0%,30,1,19,한국,한국,위드시네마
1029,다른 반쪽,,"168,000",0.0%,30,1,2,중국,중국,
1029,실물보다 큰,2010.11.28,"153,000",0.0%,30,1,1,미국,미국,
1029,원더풀 라이프,2001.12.9,"232,000",0.0%,30,1,1,일본,일본,"(주)영화사 안다미로,(주)라이크 콘텐츠,㈜영화사 백두대간"
1029,전염가,2010.8.12,"165,000",0.0%,30,1,2,일본,일본,(주)씨타마운틴픽쳐스
1029,가족의 이름으로,,"60,000",0.0%,30,1,2,캐나다,캐나다,
1029,악마가 너의 죽음을 알기전에,2009.5.14,"180,000",0.0%,30,1,4,미국,미국,"(유)영화사 화수분,(주)아펙스 엔터테인먼트"
1029,해리 포터와 혼혈 왕자,2009.7.15,"191,000",0.0%,30,2,3,미국,미국,워너브러더스 코리아(주)
1029,제노바,2009.11.19,"212,000",0.0%,30,1,1,영국,영국,㈜영화사 백두대간
1029,"도와줘,에로스",2010.3.18,"132,000",0.0%,30,1,6,대만,대만,(주)스폰지이엔티
1029,카운터페이터,2008.7.3,"245,000",0.0%,30,1,5,오스트리아,"오스트리아 ,독일",미디어소프트
1040,사랑은 100℃,,"87,000",0.0%,29,1,2,한국,한국,
1040,크리스마스 이야기,,"200,000",0.0%,29,1,1,프랑스,프랑스,
1040,사랑스러운 맥시모 올리베로스,,"150,000",0.0%,29,1,2,필리핀,필리핀,
1040,어톤먼트,2008.2.21,"217,500",0.0%,29,1,2,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
1040,지붕 위의 바이올린,1974.7.17,"160,000",0.0%,29,1,1,미국,미국,
1040,영웅본색,1987.5.23,"117,000",0.0%,29,1,13,홍콩,홍콩,(유)조이앤시네마
1040,빨간모자의 진실,2006.4.6,"145,000",0.0%,29,1,4,미국,미국,(주)쇼박스
1040,뽕똘,2011.8.25,"174,000",0.0%,29,1,2,한국,한국,(주)영화사 진진
1048,인디피크닉2010_한국(대구),,"164,000",0.0%,28,1,11,한국,한국,
1048,질투는 나의 힘,2003.4.18,"223,000",0.0%,28,1,4,한국,한국,씨제이엔터테인먼트
1050,[SIFF2010] 특별초청1,,"162,000",0.0%,27,1,2,한국,한국,
1050,임팩트(4),,"81,000",0.0%,27,1,2,기타,기타,
1050,뮤턴트 에일리언,2002.2.22,"214,000",0.0%,27,1,5,미국,미국,필름뱅크(주)
1050,내 곁에 있어줘,2006.4.27,"163,000",0.0%,27,1,3,싱가포르,싱가포르,씨제이엔터테인먼트
1050,다큐 인 나다-2010년 7월,,"187,000",0.0%,27,1,2,일본,일본,
1050,퐁네프의 연인들,1992.4.18,"156,000",0.0%,27,1,2,프랑스,프랑스,오드
1050,올웨이스 비보이,2009.12.24,"160,000",0.0%,27,2,15,한국,한국,실버스푼
1050,2010년 1월 단편상상극장,,"162,000",0.0%,27,1,4,한국,한국,
1050,다큐 인 나다-2010년 5월,,"183,000",0.0%,27,1,4,한국,한국,
1050,여름의 조각들,2009.3.26,"199,500",0.0%,27,1,1,프랑스,프랑스,(주)영화사구안
1060,쿠바의 연인,,"155,000",0.0%,26,1,1,한국,한국,
1060,할머니와 란제리,,"141,000",0.0%,26,1,3,스위스,스위스,
1060,철마,2010.11.30,"135,000",0.0%,26,1,2,미국,미국,
1060,섹스 앤 데스,2010.2.4,"132,000",0.0%,26,2,17,미국,미국,
1060,사랑니,2005.9.29,"110,000",0.0%,26,1,1,한국,한국,(주)시네마서비스
1060,황색 눈물,2007.6.14,"130,000",0.0%,26,1,1,일본,일본,스폰지
1060,순애보,2000.12.9,"113,000",0.0%,26,1,1,한국,한국,
1067,임팩트(1),,"73,000",0.0%,25,1,2,기타,기타,
1067,매니아(3),,"68,000",0.0%,25,1,2,기타,기타,
1067,이케맨 뱅크,,"202,000",0.0%,25,1,4,일본,일본,(주)키노아이디엠씨
1067,툰,,"194,000",0.0%,25,1,4,미국,미국,
1067,페스티벌 봄-7915,,"174,000",0.0%,25,1,2,스위스,스위스,
1067,카모메 식당,2007.8.2,"146,000",0.0%,25,1,3,일본,일본,"(주)엔케이컨텐츠,스폰지"
1073,팩토리 걸,2007.5.31,"192,000",0.0%,24,1,1,미국,미국,스폰지
1073,날개 달린 코카인,,"48,000",0.0%,24,1,2,아이슬란드,아이슬란드,
1073,인디다큐페스티발2010-개막식,,"240,000",0.0%,24,1,1,한국,한국,
1076,[EXiS2010]EX-Now 6,2010.9.2,"115,000",0.0%,23,1,2,기타,기타,
1076,돈 컴 노킹,2006.2.23,"176,000",0.0%,23,1,1,미국,미국,(주)스폰지이엔티
1076,오르가즘 주식회사,,"126,000",0.0%,23,1,4,미국,미국,
1076,파리 36의 기적,2011.2.17,"159,000",0.0%,23,1,1,프랑스,"프랑스,체코,독일",(주)영화사 진진
1080,유토피아,,"118,000",0.0%,22,1,2,태국,태국,
1080,파수꾼,2011.3.3,"132,000",0.0%,22,1,1,한국,한국,필라멘트픽쳐스
1080,눈물,2001.1.20,"137,000",0.0%,22,1,6,한국,한국,
1080,P짱은 내친구,,"110,000",0.0%,22,1,2,일본,일본,
1080,"바다 쪽으로, 한 뼘 더",2009.5.21,"134,000",0.0%,22,1,2,한국,한국,㈜인디스토리
1080,버라이어티 생존 토크쇼,,"108,000",0.0%,22,1,1,한국,한국,
1080,오이시맨,2009.2.19,"139,000",0.0%,22,1,3,한국,"한국,일본",(주)스폰지이엔티
1087,도시를 다큐하다,2010.11.1,"105,000",0.0%,21,1,3,인도,인도,
1087,웨스트 사이드 스토리,1999.5.29,"173,000",0.0%,21,1,4,미국,미국,
1087,거류+질주환상,,"99,000",0.0%,21,1,1,한국,한국,
1087,로나의 침묵,2009.6.4,"135,000",0.0%,21,1,3,벨기에,"벨기에,프랑스,이탈리아,독일",실버스푼
1087,포도나무를 베어라,2007.2.22,"124,000",0.0%,21,1,4,한국,한국,씨제이엔터테인먼트
1092,[EXiS2010]EX-Now 4,2010.9.2,"100,000",0.0%,20,1,2,기타,기타,
